_id,shiptocustomer2,shiptocustomer,shiptocustomername,storegrade,product,productdescription,gencat2,datasetgroup,msrpincltax,soldunits,inventory,netretailvalue,fileid,createdby,gencat_contrib,abc_gencat_level,store_contrib,abc_store_level
kwNcfjJZiradSBHKc,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17473-0005,BLRMT_RLHENLEY_R05 DARK PHANTOM,MT,D1,1499,10,3,13241,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003983272266018163,A,0.001310310583617272,B
JdW4C9qSTPKXNGgnv,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,23677-0134,BLRMB_513 BLR MB H118 DESERT,MB,D1,3299,4,28,13196,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003962211705973758,B,0.0013058574474294632,B
tv5BfDDsjoqDdZ8bA,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,36286-0005,WT L8 BUILD UP NECK TEE FLCKED STW PATTE,WT,D1,1199,11,4,13189,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.01236736171008177,A,0.001305164737355804,B
q8Q2wWosCjxby54kq,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28438-0028,WT FEMME SHIRT ANI MULTI PRINT,WT,D1,2799,5,11,12875.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012073298124345046,A,0.0012741313260558737,B
WMiMrvsDFnxhMnRAX,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28771-0125,BLRMT_NEWGRAPHIC SA B T IND EMBROIDERY,MT,D1,1499,13,2,12833.87,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0038607958943193505,A,0.001270021576147436,B
5tJMFWaosoMYK8HQN,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32869-0047,BNG MT LS BUTRFLY C/SHRT SLF DOB WTE PAT,MT,D1,3199,4,9,12796,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003849403513025331,B,0.0012662740146489398,B
gHnjrEgMM3J66BJzn,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17067-0086,BLRMT-SUNSET POCKET TEE INDIAN INK BLACK,MT,D1,1299,11,2,12652.81,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00380632785742748,B,0.001252104135299332,B
h6wCyHNjRtuaD8GEJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0253,WB _711 _ SKINNY BLR WB H217 ALLYSON,WB,D1,2799,5,24,12608.79,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005288506619136171,C,0.0012477479785218356,B
tW6QyzKAXMeFEkbQg,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32907-0014,BNG MT CL1PKT_TRIM SHRT MOOD INDIGO 1,MT,D1,1799,7,8,12593,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003788335295367927,B,0.0012461854225128243,B
g3woKFtk2gkD3jbfW,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54709-0001,BNG SADIE SHIRT PNK LVNDR PATTERN,WT,D1,1799,7,8,12593,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011808490864740293,A,0.0012461854225128243,B
4CeBsKqcpJTNfav2z,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28771-0157,BLRMT_NEWGRAPHIC OLYM T B WT GRAPHIC,MT,D1,1299,11,2,12471.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0037517545305051666,B,0.0012341520589475453,B
wgXuvDeJ2SWW5DHuc,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28737-0006,BLRMT_ODPOLO MULTI STPR POLO ECRU MLNG/4,MT,D1,1799,8,8,12392,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0037278687350273446,B,0.0012262947475406114,B
Abj7iE75MsFvqK4r4,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32864-0024,BNG MT LS SHRT_BINDING OMBRE CH1 WTE PLA,MT,D1,3199,4,9,12383.09,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003725188351680904,B,0.0012254130265754253,B
bLbrK8ZTcadvDPpKH,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17465-0087,BLRMT_POLO_04 BDG P BNT OCH PATTERN,MT,D1,2099,6,10,12346.95,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003714316403965936,B,0.001221836663423705,B
wyZKSKCKY827gDobJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,39687-0002,BLRMT NEW GRAPHIC 3 STRSS EGL T PNTM GRA,MT,D1,1299,10,5,12340,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00371222564478998,B,0.0012211489012791434,B
ZdeGKjePwiGCQibPQ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32864-0035,BNG MT LS SHRT_BINDING OMBRE CH2 JETB PL,MT,D1,3199,4,9,12136,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036508565984741653,B,0.0012009613505610764,B
FD6TBhbYaE6KyaH7v,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56723-0000,BLRMB_RL65504_RAW OPTIC BLR MB H118 FEL,MB,D1,5999,2,13,11998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036025019739521938,B,0.001187305066251796,B
xAqxzNaSSqJFCv8S3,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55714-0004,BLRMB_RL511_BLUE OPTIC BLR MB H118 LITT,MB,D1,5999,2,15,11998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036025019739521938,B,0.001187305066251796,B
9EA4khCbZvSCwYkHQ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55652-0004,BLRMB_RL511_RAW OPTIC BLR MB H118 FELL,MB,D1,5999,2,15,11998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036025019739521938,B,0.001187305066251796,B
XhrYdfo8L8ys3G4jK,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54888-0002,BNG EXBOYFRIEND TRUCKER WASHED KNIT INDI,WT,D1,3999,3,13,11997,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011249620019398818,A,0.0011872061076698447,B
9ANYn2TWdwQJXrSup,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54888-0001,BNG EXBOYFRIEND TRUCKER INDIGO KNIT INDI,WT,D1,3999,3,13,11997,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011249620019398818,A,0.0011872061076698447,B
otnJrxCdxycnwQfcM,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,23861-0011,WT MODERN WESTERN SSHKO MD IND PATTERN,WT,D1,2999,4,12,11996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011248682316638177,A,0.0011871071490878933,B
zZWZDre6QWbvZPXbE,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28697-0026,BLRMT_RERVERSIBLEWOVEN DOUBLE CLOTH CHIN,MT,D1,2999,4,12,11996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003608740586296645,B,0.0011871071490878933,B
zxgC4sNvqqZCzsWPv,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21983-0113,BLRMT_CLASSICNOBTNRUP 40S INDIGO MDRS MA,MT,D1,2999,4,11,11996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003608740586296645,B,0.0011871071490878933,B
i4nJkhzZxNJMYA77R,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32873-0029,BNG MT LS STNDUP CLR SHR 20S AMS MARSMLW,MT,D1,2999,4,11,11996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003608740586296645,B,0.0011871071490878933,B
8e9pnBkiCXyrevab8,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18384-0072,BLR MB 511T SLIM- L8 BLR MB H118 FLIP T,MB,D1,2999,4,10,11996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036019014568703547,B,0.0011871071490878933,B
J5zvqrNyBgLSNcgJi,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32908-0028,BNG MT SS CL1PKT/TRIM SH SOLID CRANBERRY,MT,D1,2399,5,10,11995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036084397576382344,B,0.001187008190505942,B
8m3t8PgmYxgbDCTAc,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52194-0000,BNG TIE BACK FLT TIEBCK PICKLD BT PATTER,WT,D1,2399,5,10,11995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011247744613877536,A,0.001187008190505942,B
iGbx96ymZxA6FmSK7,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,59298-0001,BLR_MB_WT BULLDOG 511 BLR MB H118 BULLDO,MB,D1,1999,6,13,11994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036013009397885157,B,0.0011869092319239907,B
3qfQyTrbabwiXJrQX,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28491-0044,BLRMT_MFLCLARUPLS MFLLS SUNSET RED PLAID,MT,D1,1999,6,9,11994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036081389289798235,B,0.0011869092319239907,B
fPjswdozfnDcnbqFR,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52657-0004,BLRMT HENLEY NEW7 STEEL GRAY,MT,D1,1499,8,5,11992,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036075372716630016,B,0.001186711314760088,B
5aPe72QhcFWLEbPXi,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,39577-0010,BLRWT_CROPPEDBOXYTEE BRIGHT WHITE,WT,D1,999,12,4,11988,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011241180694553056,A,0.0011863154804322828,B
3DJd4hAxow7Cx6f8s,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,16961-0254,BLRMT-GRAPHIC-CRWNK T-2 CT T B WT GRAPHI,MT,D1,999,12,4,11988,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036063339570293583,B,0.0011863154804322828,B
cRXnYnn9QsQmAHckA,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,16960-0158,BLRMT-GRAPHIC-CRWNK T-1 HRSPL T G ML GRA,MT,D1,999,13,7,11938.84,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0035915452201818808,B,0.0011814506765435565,B
gwjQrAug3LurGfpLa,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,16960-0154,BLRMT-GRAPHIC-CRWNK T-1 BW T CM BL GRAPH,MT,D1,999,15,1,11855.25,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003566398952625317,B,0.0011731787286782466,B
eZdmNFPwFtwbhAj6E,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28770-0016,BLRMT_L8NEW L8 BRD T MW GRAPHIC,MT,D1,1299,10,3,11790,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0035467698826640087,B,0.0011667216812059238,B
jp4BoMG6zevcZoX7P,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,16960-0153,BLRMT-GRAPHIC-CRWNK T-1 BW T B WT GRAPHI,MT,D1,999,13,3,11735.67,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003530425861652547,B,0.0011613452614485092,B
wFWhoszP7LjPEyJ3d,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52657-0005,BLRMT HENLEY NEW7 CRANBERRY HEATHER,MT,D1,1499,8,5,11243,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0033822166065132697,B,0.0011125913368785583,B
QNXkusdmdTWqKuuzG,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52152-0001,BNG DARYA SPORTY TEE MYNA CLD DNCR PRINT,WT,D1,1599,7,11,11193,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010495706999844208,A,0.0011076434077809927,B
4AXpa3aAFp79hSvCN,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55714-0014,BLRMB_RL511_BLUE OPTIC BLR MB H217 CLIN,MB,D1,5499,2,15,10998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003302243433032691,C,0.0010883464843004878,B
A7Rt8NziB9TuRrXZX,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,39687-0005,BLRMT NEW GRAPHIC 3 501 T J BK GRAPHIC,MT,D1,999,11,4,10989,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0033058061272769118,B,0.001087455857062926,B
iXGP3Ja3yAaZHSttS,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,39577-0007,BLRWT_CROPPEDBOXYTEE SNPY POINSTA PLAID,WT,D1,999,11,5,10989,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010304415636673635,A,0.001087455857062926,B
9mjrLT3EfiPgiShnE,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28438-0025,WT FEMME SHIRT ORIOLE REDS PRINT,WT,D1,2799,4,14,10881.39,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010203509442601158,A,0.0010768069240591456,B
yz9vJd3g9FfbgNT4s,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28447-0008,WT LS ICONIC WESTERN DRE DOBBY INDIGO PA,WT,D1,3599,3,8,10797,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010124376706630743,A,0.0010684558093282748,B
WpscaDRzabv96K86h,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34255-0010,BLRMT LS POPOVR SHIRT 1 SOLID CHAMBRAY P,MT,D1,2699,4,11,10796,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0032477461962036164,B,0.0010683568507463236,B
rPo5YdfZRaruKuB8E,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24577-0078,BLRMT_ESSSSNOBTNDWN 20S GRINDLE MARSMLW,MT,D1,2699,4,11,10796,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0032477461962036164,B,0.0010683568507463236,B
FLm3xnEHNG2d8yC4u,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32907-0000,BNG MT CL1PKT_TRIM SHRT WHITE +,MT,D1,1799,6,14,10794,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0032471445388867945,B,0.0010681589335824208,B
ktCWe2pjPDXjdRxqN,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55652-0005,BLRMB_RL511_RAW OPTIC BLR MB H118 SEA F,MB,D1,5999,2,15,10497.89,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0031520811341334385,C,0.0010388563078808188,B
yYeYStnwmvukvzEvi,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32890-0012,BLRWB_715_5PKT BLR WB H118 BUFFLE HEAD,WB,D1,3499,3,10,10497,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004402758233032066,C,0.0010387682347428823,B
YNcfiQx3CvAWj9mnk,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32971-0036,BLRWB_711_STYLEDNEW BLR WB H118 SURF SC,WB,D1,3499,3,23,10497,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004402758233032066,C,0.0010387682347428823,B
qPsye6qR9JG8p9WMq,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,57879-0000,BLRMB_512STYDNMHAW COIN BLR MB H118 CRE,MB,D1,3499,3,19,10497,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00315181390403202,C,0.0010387682347428823,B
SP7Z5WXxAoR2tDwSe,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,39764-0013,BLRWB_HIGHRISEFLARE_5PKT BLR WB H118 WI,WB,D1,3499,3,8,10497,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004402758233032066,C,0.0010387682347428823,B
GDkEfSKuvGSLdPwcz,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,57880-0000,BLRMB_513STYDNMHAW COIN BLR MB H118 MC C,MB,D1,3499,3,20,10497,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00315181390403202,C,0.0010387682347428823,B
Wag9xmeLmLNaG3poy,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52651-0006,BLRMT NEW POLO 1 INDIGO STPR POLO DK IND,MT,D1,2299,5,11,10495,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0031571967700219482,B,0.0010385703175789798,B
7dDx6i2Qdxp8Mtqrj,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,36545-0005,WT RT BF SHIRT Y/D MRLIN RED PLAID,WT,D1,2599,4,12,10396,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009748357899614079,A,0.0010287734179658002,B
ieDRMnPyT54kZWreA,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,38442-0008,BLRGT-LINE EIGHT 2 L8 MNL J BK GRAPHIC,MT,D1,1299,8,7,10392,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00312621141820563,B,0.001028377583637995,B
auj4HHqM3QhjC8nGP,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28770-0014,BLRMT_L8NEW L8 SPD T J BK PRINT,MT,D1,1299,8,5,10392,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00312621141820563,B,0.001028377583637995,B
TKauYzfSDhDx8Msew,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24577-0073,BLRMT_ESSSSNOBTNDWN 40S DELAVE LINEN REE,MT,D1,2699,4,9,10276,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0030913152938299706,B,0.0010168983881316432,B
gJ7W9A7qthHAAsAm6,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,39638-0024,BNG ANNE POLO BLACK_01 BLACK,WT,D1,1399,9,7,10113.64,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00948358814811975,A,0.0010008314727660288,B
LH6dJfXyjHtCnD8pD,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52159-0000,BNG BOXY SHIRT CHMBRE DK IND PATTERN,WT,D1,1999,5,11,9995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009372339092597414,A,0.0009890910266033255,B
uyJRwg4fdjMZ73hJ6,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28491-0041,BLRMT_MFLCLARUPLS MFLLS TRUE BLUE PLAID,MT,D1,1999,5,10,9995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0030067824408165195,B,0.0009890910266033255,B
DPEz43KPvAFuDnHYe,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,23771-0044,WT SCOOP NECK PRFCT TEE CIRCLE CLD DNCR,WT,D1,999,10,6,9990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009367650578794214,A,0.000988596233693569,B
6CAfx2J2vhT69iFku,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32908-0031,BNG MT SS CL1PKT/TRIM SH MOOD INDIGO 1,MT,D1,2399,5,10,9796,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002946917537792759,B,0.0009693982687950152,B
f28fCMnjoHguPeEMo,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17474-0075,BLRMT_MFLPOLO_M03 NULL PATTERN,MT,D1,1299,8,8,9743,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0029309736188969835,B,0.0009641534639515959,B
6XdQk6JoP2u6ixSbR,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,19883-0166,BLRMT_RLSATIN WIREDOB PONDPIN PLAID,MT,D1,3199,3,10,9597,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0028870526347689984,B,0.0009497055109867049,B
tcRhXA3wRQZqQAbem,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32933-0009,WT EXTENDED SLV FLT JESS INDBLK PATTERN,WT,D1,2399,4,2,9596,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00899819569110203,A,0.0009496065524047536,B
AvrGDuJhLPzAepvwd,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18668-0026,WT TAILORED DNM WSTRN DUSTY AQUA,WT,D1,2399,4,11,9596,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00899819569110203,A,0.0009496065524047536,B
PWJYLaqQaq99nsuik,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28438-0030,WT FEMME SHIRT STILT INDIGO PLAID,WT,D1,2399,4,12,9596,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00899819569110203,A,0.0009496065524047536,B
nZoyLQJzLinbq9RZ9,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24577-0067,BLRMT_ESSSSNOBTNDWN 40S INDIGO MDRS INDI,MT,D1,2399,4,11,9596,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0028867518061105875,B,0.0009496065524047536,B
D7gdmFyyQokAbdtrj,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18358-0069,BLR MB CMTR 511T 5PKTCTY BLR MB H118 PI,MB,D1,4699,2,13,9398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0028218297675614867,C,0.0009300127531783946,B
mdhQPx23FYBs5dfYu,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56495-0008,BLRWB_INNOVATION SSKINNY BLR WB H118 FI,WB,D1,4699,2,11,9398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0039418045035758175,C,0.0009300127531783946,B
bDngcuwypsgcjTYmG,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55714-0012,BLRMB_RL511_BLUE OPTIC BLR MB H116 CHAN,MB,D1,4699,2,15,9398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0028218297675614867,C,0.0009300127531783946,B
a6eCXPgJ33nWobuoJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18358-0068,BLR MB CMTR 511T 5PKTCTY BLR MB H118 NI,MB,D1,4699,2,13,9398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0028218297675614867,C,0.0009300127531783946,B
PnWoJjhzfm3spnKbW,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56495-0010,BLRWB_INNOVATION SSKINNY BLR WB H118 SA,WB,D1,4699,2,12,9398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0039418045035758175,C,0.0009300127531783946,B
uuYE5RMk82j8kiPnS,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32890-0015,BLRWB_715_5PKT BLR WB H118 RUSKIN,WB,D1,3099,3,10,9297,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003899442058921513,C,0.0009200179364013125,B
RQ5bs2xTrz3AaYgXJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17621-0108,BLRMT_WOVBARSTOW 50IND INDIGO PLAID,MT,D1,2999,3,12,8997,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002706555439722484,B,0.0008903303618159199,B
fatuLJwRBQjtSZ9gG,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56721-0017,BLR_MB_502 CL5PKT BLR MB H118 JACK DIST,MB,D1,2999,3,16,8997,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0027014260926527664,C,0.0008903303618159199,B
vjgPrgcB7ddxueuav,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32908-0029,BNG MT SS CL1PKT/TRIM SH PALE BANANA,MT,D1,2399,4,11,8996.11,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0027062877022164984,B,0.0008902422886779834,B
SjoxGcRAiWbi6bZwQ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54709-0002,BNG SADIE SHIRT CHMBRE BLU PATTERN,WT,D1,1799,5,10,8995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008434636331957353,A,0.0008901324446520173,B
6aQB3cJAyrzjvQMWm,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17465-0077,BLRMT_POLO_04 STH P CR BM PATTERN,MT,D1,1799,5,11,8995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002705953782405662,B,0.0008901324446520173,B
tFM94hcHT5BAQDWLQ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52179-0001,BNG FRAYED HEM FLT FH FLT MNG MJITO PATT,WT,D1,1799,5,9,8995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008434636331957353,A,0.0008901324446520173,B
r6Z4NtunJEdQdDgi8,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54913-0000,BLRMT NW L8 CUT&SEW BODY L8 LVS C&S T WH,MT,D1,1499,6,6,8994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002705652953747251,B,0.0008900334860700661,B
QQZSTYMhtJbGtJ27c,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,23771-0042,WT SCOOP NECK PRFCT TEE SPORT CD/LILAC S,WT,D1,999,9,7,8991,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008430885520914793,A,0.0008897366103242121,B
7FXNxDfaPdQPNxsmW,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28544-0037,BLRMT_MFLCLSS1PKT MEN TOPS_GREEN GREEN P,MT,D1,1799,5,10,8895,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0026758709165645763,B,0.0008802365864568866,B
ja4PLaiy5pLk97Ee5,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17474-0076,BLRMT_MFLPOLO_M03 MFL P GY PATTERN,MT,D1,1299,7,9,8818.39,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0026528244330437205,B,0.0008726553694935968,B
gFsKzpbpZijpW7AzT,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56175-0000,BNG KENDALL HOODIE 90SFLT GRYGNDL PATTER,WT,D1,2199,4,12,8796,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00824803348258998,A,0.000870439686843707,B
